uf,season,week,P25,P50,P75,P90,P95
RR,2023-2024,30,20.75,39,43,116,156.04999999999995
RR,2023-2024,31,22,41,46,118,164.0999999999999
RR,2023-2024,32,24,43.5,49,131,181
RR,2023-2024,33,24,46,51,137,181
RR,2023-2024,34,25,48,53,136,188
RR,2023-2024,35,27,50,55,144.10000000000014,190.04999999999995
RR,2023-2024,36,27,51,57,146,193
RR,2023-2024,37,29,54.5,61,158,208.04999999999995
RR,2023-2024,38,31,57,64,168.10000000000014,228
RR,2023-2024,39,31,58,65,175,235
RR,2023-2024,40,34,60.5,68,181,252
RR,2023-2024,41,35,66,74,187,250.04999999999995
RR,2023-2024,42,35,64,71,186.10000000000014,250.0999999999999
RR,2023-2024,43,35,63,72,195,275
RR,2023-2024,44,35,66,73,184.20000000000027,244.14999999999986
RR,2023-2024,45,33,61,70,181,251.19999999999982
RR,2023-2024,46,31,58,65,163,219.0999999999999
RR,2023-2024,47,29,54,60,157,206.04999999999995
RR,2023-2024,48,25,48,54,140.10000000000014,192
RR,2023-2024,49,23,44,49.450000000000045,133,180.14999999999986
RR,2023-2024,50,20,38,43,114.10000000000014,158
RR,2023-2024,51,19,34.5,39,103.10000000000014,139.0999999999999
RR,2023-2024,52,16.75,32,36,95,130
RS,2023-2024,1,22,42,48,165.10000000000014,290.0999999999999
RS,2023-2024,2,24,43,49,178,294.3499999999997
RS,2023-2024,3,25,46,53,192.10000000000014,336.0999999999999
RS,2023-2024,4,28,51,57,204.10000000000014,345.04999999999995
RS,2023-2024,5,29,53,59,220,384.2999999999997
RS,2023-2024,6,30,58,66,237.3000000000004,410.14999999999986
RS,2023-2024,7,33,62,70,254.10000000000014,439.04999999999995
RS,2023-2024,8,37,67,76,265.10000000000014,462.0999999999999
RS,2023-2024,9,40,71,81,286.10000000000014,532.3499999999997
RS,2023-2024,10,42,81,90,321.2000000000003,521.0999999999999
RS,2023-2024,11,46,86,97,362.40000000000055,578.1999999999998
RS,2023-2024,12,53,98,109,385.6000000000008,631.3499999999997
RS,2023-2024,13,59,108,120.45000000000005,455.10000000000014,721.7499999999993
RS,2023-2024,14,68,124,138,464.40000000000055,793.0999999999999
RS,2023-2024,15,71,134,151,529.1000000000001,892.1499999999999
RS,2023-2024,16,79,148,167,581.0000000000014,1012.2999999999997
RS,2023-2024,17,87,167,187.45000000000005,663.9000000000012,1139.1
RS,2023-2024,18,107,193,215,737.4000000000005,1223.4499999999987
RS,2023-2024,19,121,221.5,251,880.2000000000003,1437.8499999999992
RS,2023-2024,20,155,281,322.9000000000001,1041.700000000001,1735.3999999999996
RS,2023-2024,21,184,343,386.45000000000005,1313.1000000000015,1876.8999999999992
RS,2023-2024,22,225,412.5,461.45000000000005,1692.1000000000001,2649
RS,2023-2024,23,275,508.5,571,1911.6000000000035,3004.5499999999993
RS,2023-2024,24,333,626,696.45,2497.2000000000016,4008.449999999998
RS,2023-2024,25,397,709.5,795.45,2753.2,4747.799999999996
RS,2023-2024,26,423.75,790,887,3149.0000000000014,4983.5999999999995
RS,2023-2024,27,471.5,855.5,965.45,3377.500000000002,5168.5
RS,2023-2024,28,460.75,874,983.3500000000001,3325.600000000002,5323.15
RS,2023-2024,29,450.75,832,940.7000000000003,3223.6000000000013,4840.199999999999
RS,2023-2024,30,408,746,851.45,2843.1000000000013,4750.5
RS,2023-2024,31,324,608.5,689.45,2469.2000000000016,4655.649999999998
RS,2023-2024,32,260,498.5,559,2069.0000000000014,3732.1
RS,2023-2024,33,207.75,402,448,1609.1000000000001,2973.2
RS,2023-2024,34,157,290.5,328,1251.2000000000003,1960.4999999999986
RS,2023-2024,35,121,220.5,253,963.2000000000003,1618.2499999999989
RS,2023-2024,36,90,171,192,709.2000000000003,1298.5499999999995
RS,2023-2024,37,69,129,145,565.1000000000001,948.2499999999998
RS,2023-2024,38,57,109,122,453.40000000000055,883.0999999999999
RS,2023-2024,39,46,85,96.45000000000005,365.10000000000014,621.0999999999999
RS,2023-2024,40,40,73.5,85,315,566.4499999999996
RS,2023-2024,41,35,68,75,288.10000000000014,512.3999999999996
RS,2023-2024,42,32,59.5,67,239,444.2999999999997
RS,2023-2024,43,29,53,60,217.3000000000004,383.14999999999986
RS,2023-2024,44,26,49,55,198.10000000000014,330.2499999999998
RS,2023-2024,45,24,44.5,50,175.20000000000027,302.1999999999998
RS,2023-2024,46,23,42,47,181.10000000000014,311
RS,2023-2024,47,21,41,45,165.10000000000014,276.04999999999995
RS,2023-2024,48,20,39,44,162,283
RS,2023-2024,49,20,38,43,152.10000000000014,261.0999999999999
RS,2023-2024,50,20,38,42,156.10000000000014,262.14999999999986
RS,2023-2024,51,21,39,44,173.10000000000014,283.0999999999999
RS,2023-2024,52,22,41,46,176,291.0999999999999
SC,2023-2024,1,78,137,154,622.4000000000005,1120.1
SC,2023-2024,2,78,137,153.45000000000005,589,1052.1999999999998
SC,2023-2024,3,82,142,158,588.1000000000001,1053.4499999999996
SC,2023-2024,4,86,155,171.45000000000005,625,1234.1
SC,2023-2024,5,92,161,178,653.3000000000004,1268.05
SC,2023-2024,6,99,170,191.45000000000005,763,1401.2499999999998
SC,2023-2024,7,101,180,203,732.3000000000004,1479.1999999999998
SC,2023-2024,8,110,200.5,221.45000000000005,861,1636.7999999999993
SC,2023-2024,9,118,211.5,237,882.2000000000003,1762.7999999999993
SC,2023-2024,10,126,223,244.45000000000005,1071.1000000000001,1866.149999999999
SC,2023-2024,11,140,236,265,1055.1000000000001,2017.8499999999983
SC,2023-2024,12,154.75,271.5,308,1159.1000000000015,2203.1499999999987
SC,2023-2024,13,170,303,334,1249.2000000000016,2348.449999999999
SC,2023-2024,14,182,337.5,374,1501.800000000001,2665.999999999998
SC,2023-2024,15,203,358,396.45000000000005,1629.400000000002,3216.3999999999996
SC,2023-2024,16,221,394,434.45000000000005,1916.700000000001,3416.199999999997
SC,2023-2024,17,242,430,475.45000000000005,1838,3659.0999999999917
SC,2023-2024,18,271,473.5,531,2135.1000000000013,4102.1
SC,2023-2024,19,292,510,582,2275.200000000007,4377.699999999997
SC,2023-2024,20,315,564,629,2466.2000000000003,4801.0999999999995
SC,2023-2024,21,365.75,637.5,721,2790.500000000001,5163.099999999996
SC,2023-2024,22,413.5,753,831.9000000000001,3145.9000000000024,5569.5999999999995
SC,2023-2024,23,477.75,880.5,981.45,3764.600000000002,7165.25
SC,2023-2024,24,569,986.5,1107.45,4727.9000000000015,8854.299999999994
SC,2023-2024,25,637.75,1120,1280.8000000000002,4866.4000000000015,9617.049999999987
SC,2023-2024,26,692,1197,1351,5587.800000000005,11231.149999999974
SC,2023-2024,27,746.75,1330,1505.45,6604.100000000019,12691.749999999995
SC,2023-2024,28,742.75,1391.5,1557.45,7032.600000000002,14231.649999999981
SC,2023-2024,29,783.25,1403,1556.45,7118.1,12696.649999999994
SC,2023-2024,30,760.75,1386.5,1535,6946.9000000000005,14284.799999999994
SC,2023-2024,31,693,1270.5,1416.45,6507.900000000002,12280.399999999996
SC,2023-2024,32,623.75,1142.5,1296.45,5809.800000000009,12355.799999999996
SC,2023-2024,33,555.75,1008,1131,5173.800000000005,10210.949999999997
SC,2023-2024,34,468,846,947.9000000000001,4341.500000000004,9432.149999999998
SC,2023-2024,35,378.75,687.5,786.8000000000002,3563.0000000000027,7457.349999999993
SC,2023-2024,36,327.75,593,667.45,3067.7000000000035,6833.0999999999985
SC,2023-2024,37,270,500.5,567,2452.1000000000004,4872.099999999997
SC,2023-2024,38,232,421.5,479.45000000000005,2014.5000000000007,4110.649999999998
SC,2023-2024,39,187,327.5,375,1667.9000000000012,3423.8499999999967
SC,2023-2024,40,161,293.5,332,1351.9000000000053,2735.099999999999
SC,2023-2024,41,140,250,275.35000000000014,1179.1000000000001,2527.399999999998
SC,2023-2024,42,122.75,213,238.45000000000005,1057.1000000000001,2331.8999999999983
SC,2023-2024,43,106.75,191.5,217.45000000000005,892.3000000000018,1705.2499999999989
SC,2023-2024,44,99,174.5,195.45000000000005,886.9000000000012,1845.5999999999976
SC,2023-2024,45,92,163.5,184,755.8000000000011,1434.7999999999993
SC,2023-2024,46,86,156,176.45000000000005,695.1000000000001,1343.1
SC,2023-2024,47,84,151,170,683.1000000000001,1407.05
SC,2023-2024,48,83,150,169.45000000000005,661.5000000000007,1244.3999999999996
SC,2023-2024,49,80,140,156,650.1000000000001,1227.2499999999998
SC,2023-2024,50,79,140,154,623.1000000000001,1111.4999999999995
SC,2023-2024,51,76,135,150,615.4000000000005,1140.2999999999988
SC,2023-2024,52,74,135,152,597.1000000000001,1163.4999999999995
SE,2023-2024,1,29,76,86,427.3000000000004,789.05
SE,2023-2024,2,26.75,72,84,361.10000000000014,630.3499999999997
SE,2023-2024,3,24,63,75,355.3000000000004,585.1999999999998
SE,2023-2024,4,25,61,73,339,612.1999999999998
SE,2023-2024,5,23,61.5,72,337.8000000000011,571
SE,2023-2024,6,22,56,67,323.2000000000003,538.2499999999998
SE,2023-2024,7,21,54,64,308.10000000000014,481.04999999999995
SE,2023-2024,8,19,51,60,283.10000000000014,472.39999999999964
SE,2023-2024,9,18,49,57,269.10000000000014,502.04999999999995
SE,2023-2024,10,17,46,54,261,441.1999999999998
SE,2023-2024,11,16.75,43,50,235.20000000000027,415.1999999999998
SE,2023-2024,12,16,44,52,229.40000000000055,404.0999999999999
SE,2023-2024,13,15.75,40.5,49,226.10000000000014,408.0999999999999
SE,2023-2024,14,16,44,53,238,423.14999999999986
SE,2023-2024,15,15,43,53,252,445.04999999999995
SE,2023-2024,16,17,48,56,226,398
SE,2023-2024,17,17,45,52,250,454.04999999999995
SE,2023-2024,18,18,48,56.450000000000045,259.3000000000004,468.0999999999999
SE,2023-2024,19,18.75,48,57,272.10000000000014,464.14999999999986
SE,2023-2024,20,19,52.5,61,295,504.14999999999986
SE,2023-2024,21,21,52,62,284.10000000000014,521.05
SE,2023-2024,22,20,54,64,286.10000000000014,485.1999999999998
SE,2023-2024,23,20,52,61,299.2000000000003,481.2499999999998
SE,2023-2024,24,22,56,69,319.3000000000004,514.1999999999998
SE,2023-2024,25,23,59,68,341.2000000000003,518.0999999999999
SE,2023-2024,26,24,63,74,365.2000000000003,588.2999999999997
SE,2023-2024,27,25,67,80,378.10000000000014,658.1999999999998
SE,2023-2024,28,27,72,82,410.5000000000007,650.2499999999998
SE,2023-2024,29,28,76,89.45000000000005,454.2000000000003,810.0999999999999
SE,2023-2024,30,30,83,99,467.10000000000014,774.1499999999999
SE,2023-2024,31,35,86,103,516.2000000000003,916.0999999999999
SE,2023-2024,32,36,95.5,115,532.1000000000001,895.1999999999998
SE,2023-2024,33,39,99,115,555.3000000000004,990.3499999999997
SE,2023-2024,34,44,115,138.45000000000005,601.8000000000025,1109.1
SE,2023-2024,35,46,117.5,139,665.6000000000008,1110.4999999999995
SE,2023-2024,36,44,117,141,687.2000000000003,1144.05
SE,2023-2024,37,47,121,144.45000000000005,716.2000000000003,1203.6999999999985
SE,2023-2024,38,50,128.5,152.9000000000001,683.3000000000004,1165.3499999999997
SE,2023-2024,39,55,129,153,727.3000000000004,1276.05
SE,2023-2024,40,52,133,157,736.2000000000003,1195.2499999999998
SE,2023-2024,41,50,126,149,714.3000000000004,1291.4999999999995
SE,2023-2024,42,46,130,154,732.2000000000003,1222.7499999999993
SE,2023-2024,43,46,126.5,149.45000000000005,720.2000000000003,1242.1
SE,2023-2024,44,47,124.5,149.45000000000005,645,1201.3999999999996
SE,2023-2024,45,42,111,130,592.1000000000001,943.8999999999983
SE,2023-2024,46,40,103,120,599.1000000000001,999.2499999999998
SE,2023-2024,47,40,105.5,124,547.2000000000003,980.3999999999996
SE,2023-2024,48,38,101,119,531.5000000000007,877.05
SE,2023-2024,49,35,91,107.45000000000005,483,877.05
SE,2023-2024,50,32,84,97.45000000000005,469.70000000000095,792.2499999999998
SE,2023-2024,51,30.75,79.5,93,454.3000000000004,795.4499999999996
SE,2023-2024,52,28,75.5,91,422,720.0999999999999
SP,2023-2024,1,2318.75,2927.5,3067.9,5227,6758.05
SP,2023-2024,2,2397,3066.5,3220.9,5432.000000000002,6775.3
SP,2023-2024,3,2465,3108,3250.7000000000003,5495.900000000003,6667.45
SP,2023-2024,4,2476.75,3174.5,3337,5752.9000000000015,7150.200000000001
SP,2023-2024,5,2524.5,3256,3401.45,6052.900000000003,7784.799999999998
SP,2023-2024,6,2619.75,3375,3532,6279.100000000002,7848.199999999999
SP,2023-2024,7,2764.75,3554.5,3744.45,6355.400000000003,7891.449999999998
SP,2023-2024,8,2812.75,3632.5,3801.9000000000005,6716.1,8335.15
SP,2023-2024,9,3031,3847,4047,7059.600000000001,8649.7
SP,2023-2024,10,3189,4089.5,4307.9,7355.100000000004,9528.149999999998
SP,2023-2024,11,3430.75,4412.5,4646.450000000001,8165.2000000000035,11176.55
SP,2023-2024,12,3806,4937,5272.9,9335.5,12023.449999999999
SP,2023-2024,13,4447,5843,6193.7,10966.800000000003,14047.4
SP,2023-2024,14,5104.75,6614.5,7007.9,13236.8,16937.35
SP,2023-2024,15,5835.25,7856.5,8286.95,15636.900000000003,19012.599999999995
SP,2023-2024,16,6737.5,8813,9376.05,17234.800000000003,22880.05
SP,2023-2024,17,7735,10260.5,10830.1,20933.300000000007,27469.249999999996
SP,2023-2024,18,8396,11404.5,11960.25,23296.90000000001,29357.3
SP,2023-2024,19,9519.5,12635.5,13335.7,25233.600000000013,33137.149999999994
SP,2023-2024,20,10145.75,13718.5,14544.349999999999,28116.100000000002,37116.549999999996
SP,2023-2024,21,11084.75,14737.5,15683.7,29002.600000000002,36241.649999999994
SP,2023-2024,22,11810.25,15604,16283.150000000001,31697.000000000022,42395.249999999985
SP,2023-2024,23,12461,16592,17693.25,32446.300000000007,41812.09999999998
SP,2023-2024,24,13100.25,17137,18105.25,33883.20000000001,43757.4
SP,2023-2024,25,13468.75,17686,18841.600000000002,34732.700000000004,45065.649999999994
SP,2023-2024,26,13814.5,18097,19068.9,34197.500000000015,43831.649999999994
SP,2023-2024,27,13876.75,17978,18951.600000000002,34483.3,43629.59999999999
SP,2023-2024,28,13634.75,17733.5,18583.8,33655.8,42170.9
SP,2023-2024,29,13274.5,17136.5,18074.95,31468.600000000013,40266.1
SP,2023-2024,30,11888.25,15418.5,16350.35,29335.600000000006,36350.89999999999
SP,2023-2024,31,10659.25,13893.5,14737.150000000001,25844.300000000003,34677.149999999994
SP,2023-2024,32,9374.5,12041.5,12775.050000000003,22172.2,28497.599999999984
SP,2023-2024,33,7790.75,10209,10748.45,19191.300000000007,24360.049999999996
SP,2023-2024,34,6587.25,8529.5,8996.8,16258.700000000003,20375.149999999998
SP,2023-2024,35,5514.5,7076,7425.35,13377.600000000004,16140.599999999997
SP,2023-2024,36,4559.25,5821,6135,10839.300000000003,13720
SP,2023-2024,37,3858.5,4926,5200.35,8844.100000000002,11074
SP,2023-2024,38,3278.75,4210,4420.45,7762.0999999999995,9553.8
SP,2023-2024,39,2829,3677,3840,6510.4000000000015,8239.45
SP,2023-2024,40,2447,3194.5,3347,5630.600000000001,7056.349999999996
SP,2023-2024,41,2187,2822.5,2949,4981.1,6379.1
SP,2023-2024,42,2010.75,2552,2699.45,4628.100000000002,5890.499999999999
SP,2023-2024,43,1874,2402,2533.45,4485.1,5389.449999999999
SP,2023-2024,44,1803,2325.5,2427.9,4167.800000000003,5280.549999999999
SP,2023-2024,45,1767.5,2258.5,2364.9,4115.1,5074.3499999999995
SP,2023-2024,46,1783.75,2299,2405,4156.200000000001,5181.899999999999
SP,2023-2024,47,1811,2320,2438.9,4165.5,5100.749999999998
SP,2023-2024,48,1907,2437,2564,4360.800000000001,5410.199999999999
SP,2023-2024,49,1959.5,2521.5,2665.8,4619.200000000001,5456.5999999999995
SP,2023-2024,50,2041,2635.5,2768.9,4765.700000000001,6037.499999999999
SP,2023-2024,51,2125.75,2702,2849,4871,6115.099999999998
SP,2023-2024,52,2194.5,2843,3001,5227.100000000006,6688.449999999999
TO,2023-2024,1,46,75,83,201.10000000000014,268.04999999999995
TO,2023-2024,2,50,83,92,227,297.04999999999995
TO,2023-2024,3,56,95,104,260,351.2499999999998
TO,2023-2024,4,67,110,121,289,380.0999999999999
TO,2023-2024,5,77,132,146,373.3000000000004,484.0999999999999
TO,2023-2024,6,93,161,175,419,578.05
TO,2023-2024,7,106,181,202,482.10000000000014,643.05
TO,2023-2024,8,123,207,231.45000000000005,601.1000000000001,816
TO,2023-2024,9,140,236,264,647,881.0999999999999
TO,2023-2024,10,152,248,275,700.1000000000001,958.1499999999999
TO,2023-2024,11,165.75,269.5,296.45000000000005,819.1000000000001,1163
TO,2023-2024,12,185,314,348,905.8000000000011,1240.049999999999
TO,2023-2024,13,215,364,407.45000000000005,1052,1510.1999999999998
TO,2023-2024,14,260,432,473,1172.4000000000005,1618.05
TO,2023-2024,15,284,474,516,1315,1859.7999999999993
TO,2023-2024,16,328,530,584,1470.3000000000004,2003.4999999999986
TO,2023-2024,17,345,571,622,1538.3000000000004,2184.25
TO,2023-2024,18,357.75,611,677.9000000000001,1646,2227.1000000000004
TO,2023-2024,19,361.75,600.5,662.45,1670.6000000000008,2297.2999999999993
TO,2023-2024,20,369,601.5,658,1588.700000000001,2123.1
TO,2023-2024,21,377,603.5,666,1545.2000000000003,2122.2999999999997
TO,2023-2024,22,357.75,577,629.9000000000001,1542.1000000000001,2023.05
TO,2023-2024,23,364.75,576.5,633.45,1535.1000000000001,2056.2999999999997
TO,2023-2024,24,348,550,614,1509.1000000000001,1967.1
TO,2023-2024,25,333,551.5,603.45,1426.500000000002,2028.8999999999992
TO,2023-2024,26,334,541.5,589.45,1394.5000000000007,1907.4999999999995
TO,2023-2024,27,320,527,571,1406.1000000000001,1842.4499999999996
TO,2023-2024,28,309.75,509,558.45,1387,1866.3499999999997
TO,2023-2024,29,305,487,538.45,1275.5000000000007,1815.1
TO,2023-2024,30,288,485,520.45,1249.5000000000007,1660.05
TO,2023-2024,31,270.75,450,496,1193,1622.3499999999997
TO,2023-2024,32,248,407,444.45000000000005,1086.1000000000001,1532
TO,2023-2024,33,227.75,367,406.45000000000005,980,1440.7499999999993
TO,2023-2024,34,198,321,354.45000000000005,837.1000000000001,1111.1
TO,2023-2024,35,172,278,310.45000000000005,779.1000000000001,1045.5999999999995
TO,2023-2024,36,147,243,266.45000000000005,639.1000000000001,869.3499999999997
TO,2023-2024,37,125,208,230,583.1000000000001,787.1999999999998
TO,2023-2024,38,109.75,176,197,479.10000000000014,653.1999999999998
TO,2023-2024,39,94.75,161,176,446,593
TO,2023-2024,40,84,140,153,380,512.2499999999998
TO,2023-2024,41,75,125,138,341.10000000000014,470.14999999999986
TO,2023-2024,42,68,110,121,318.10000000000014,429.04999999999995
TO,2023-2024,43,64,105,115,296.10000000000014,400.2499999999998
TO,2023-2024,44,59,98,109,271,380
TO,2023-2024,45,57,95,103,263,346.04999999999995
TO,2023-2024,46,54,88,96,244.10000000000014,341.2999999999997
TO,2023-2024,47,48,81,88,223.10000000000014,305.0999999999999
TO,2023-2024,48,45,75,83,212,285.04999999999995
TO,2023-2024,49,44,72,80,203,288
TO,2023-2024,50,43,70,76,189.10000000000014,253.04999999999995
TO,2023-2024,51,42,70.5,76,189.10000000000014,243.04999999999995
TO,2023-2024,52,42,71,79,186,253
AC,2024-2025,1,71,123,135,338.10000000000014,431
AC,2024-2025,2,80,139,151,370,490.14999999999986
AC,2024-2025,3,90,157,176,429.10000000000014,571.05
AC,2024-2025,4,105,184,204,493.10000000000014,656.05
AC,2024-2025,5,117,206,226.45000000000005,561.1000000000001,709.3999999999996
AC,2024-2025,6,138,238,265,642.1000000000001,851
AC,2024-2025,7,154,266.5,294,692,932.1999999999998
AC,2024-2025,8,160,282,315,785.4000000000005,1042.05
AC,2024-2025,9,189.75,321,352,846.1000000000001,1130
AC,2024-2025,10,207,355.5,392,953,1270.1
AC,2024-2025,11,217,370.5,414.45000000000005,1036.2000000000003,1376.2999999999997
AC,2024-2025,12,230.75,407.5,448,1128.2000000000003,1520.2499999999998
AC,2024-2025,13,276,479.5,526,1288.4000000000005,1678
AC,2024-2025,14,284,519,571,1348,1832.1999999999998
AC,2024-2025,15,306,536,599.45,1475.5000000000007,1972.1
AC,2024-2025,16,325,557,620.45,1515.4000000000005,2005.3499999999997
AC,2024-2025,17,325,547,600.45,1461.2000000000003,1924.4499999999996
AC,2024-2025,18,306,542,601.45,1436.700000000001,1988.1999999999998
AC,2024-2025,19,291.75,517,569,1345.1000000000001,1897
AC,2024-2025,20,281,498.5,551.45,1364.1000000000001,1735.1999999999998
AC,2024-2025,21,264,448.5,497.9000000000001,1263.1000000000001,1598.1499999999999
AC,2024-2025,22,249,408.5,457.45000000000005,1150.4000000000005,1589.05
AC,2024-2025,23,218,364,405,1031,1320.3999999999996
AC,2024-2025,24,199,339.5,371,937.1000000000001,1231.05
AC,2024-2025,25,178,311.5,339.45000000000005,830.3000000000004,1085.1
AC,2024-2025,26,165,296,330,790.2000000000003,1038.1999999999998
AC,2024-2025,27,156,272.5,298.45000000000005,730.2000000000003,953.1499999999999
AC,2024-2025,28,146,256,277,687.3000000000004,927.1499999999999
AC,2024-2025,29,133,226,257.45000000000005,608,804.1999999999998
AC,2024-2025,30,119,209.5,230,551.1000000000001,722.2499999999998
AC,2024-2025,31,107,188,209,513,694.3499999999997
AC,2024-2025,32,97.75,170,187,452,619
AC,2024-2025,33,92,156,174.45000000000005,416.2000000000003,569.05
AC,2024-2025,34,80,141.5,157,390,525.05
AC,2024-2025,35,73,127,140,338,440.2499999999998
AC,2024-2025,36,65,114,128,323,435.2499999999998
AC,2024-2025,37,59,103,113,284.2000000000003,364.14999999999986
