macrocode,season,week,P25,P50,P75,P90,P95
3104,2023-2024,40,2,7,18,39,63
3104,2023-2024,41,2,5,13,27,48
3104,2023-2024,42,1,4,11,26,50
3104,2023-2024,43,1,4,10,21,35
3104,2023-2024,44,1,3,9,19.100000000000136,30
3104,2023-2024,45,1,3,8,18,31.049999999999955
3104,2023-2024,46,1,3,8,17,28
3104,2023-2024,47,1,3,8,17,28
3104,2023-2024,48,1,3,8,16,25
3104,2023-2024,49,1,3,8,19,31
3104,2023-2024,50,1,3,8,18,29.049999999999955
3104,2023-2024,51,1,3,9,21,31
3104,2023-2024,52,1,4,10,21,35
3105,2023-2024,1,5,14,34.25,83,141.04999999999995
3105,2023-2024,2,5,14,35,83,142.04999999999995
3105,2023-2024,3,5,14,37,86.10000000000014,146.0999999999999
3105,2023-2024,4,5,15,39,92,153
3105,2023-2024,5,5,15,39,87.10000000000014,145.14999999999986
3105,2023-2024,6,6,17,43,104.10000000000014,163.04999999999995
3105,2023-2024,7,7,19,50,111,191.0999999999999
3105,2023-2024,8,8,23,59,136.10000000000014,238.04999999999995
3105,2023-2024,9,10,27,69,159.10000000000014,250.0999999999999
3105,2023-2024,10,12,31,79,184,302.0999999999999
3105,2023-2024,11,13,36,97,207.10000000000014,325.0999999999999
3105,2023-2024,12,16,45.5,114,288.10000000000014,492.3499999999997
3105,2023-2024,13,22,57,147,323.10000000000014,519.05
3105,2023-2024,14,26,71,177,390.10000000000014,644.1999999999998
3105,2023-2024,15,29.75,82,215.25,498.40000000000055,831.4999999999995
3105,2023-2024,16,35.75,98,255,600,945.0999999999999
3105,2023-2024,17,43,115.5,299,711.1000000000001,1164.05
3105,2023-2024,18,50,140,356.5,857.1000000000001,1392.6499999999994
3105,2023-2024,19,58,156,396,890.2000000000003,1542.3499999999997
3105,2023-2024,20,64,172,435.25,1061.1000000000015,1682.3499999999997
3105,2023-2024,21,71,198,505.25,1174.2000000000003,1984.5499999999977
3105,2023-2024,22,82,216,590.25,1348.2000000000003,2092.3499999999985
3105,2023-2024,23,94,257,633.25,1434,2560.2
3105,2023-2024,24,99.75,273,705,1659.9000000000012,2741.2499999999995
3105,2023-2024,25,102,290.5,745.5,1690.1000000000029,2894.2999999999997
3105,2023-2024,26,121.75,319,784.25,1831.2000000000003,2960.0999999999995
3105,2023-2024,27,126,336.5,840,1971.2000000000003,3327.7499999999995
3105,2023-2024,28,127,337.5,854.5,2004.6000000000035,3483.45
3105,2023-2024,29,111.75,314.5,793,1826.9000000000012,3131.8499999999995
3105,2023-2024,30,107.75,294,724.25,1667,2774.6499999999996
3105,2023-2024,31,90,235,600.25,1365.6000000000022,2099.1499999999987
3105,2023-2024,32,72,189,500,1263,2201.949999999998
3105,2023-2024,33,54.75,144,368.5,909.1000000000001,1442.6499999999994
3105,2023-2024,34,44,112,279,653.1000000000001,1154
3105,2023-2024,35,31,82,204,504,826.05
3105,2023-2024,36,23,59,169,369.10000000000014,627.1499999999999
3105,2023-2024,37,17,46,113,251.10000000000014,410.2999999999997
3105,2023-2024,38,11,34,89.25,202.10000000000014,349
3105,2023-2024,39,9,25,66,155,250.04999999999995
3105,2023-2024,40,7,20,54,124,200
3105,2023-2024,41,5,16,41,91,151.04999999999995
3105,2023-2024,42,5,13,37,86.10000000000014,145.04999999999995
3105,2023-2024,43,4,12,34,76.10000000000014,130
3105,2023-2024,44,4,11,29,66,103
3105,2023-2024,45,4,11,28,63.100000000000136,98.04999999999995
3105,2023-2024,46,4,10,29,64.10000000000014,98.04999999999995
3105,2023-2024,47,4,11,28,65,108
3105,2023-2024,48,4,11,30,66,115.04999999999995
3105,2023-2024,49,4,11,30,75.10000000000014,129
3105,2023-2024,50,5,12,32,75.10000000000014,130
3105,2023-2024,51,5,13,33,76,119
3105,2023-2024,52,5,14,37,84,146.34999999999968
3106,2023-2024,1,4,8,18,33,46.049999999999955
3106,2023-2024,2,3,8,16,30,45
3106,2023-2024,3,4,9,18,32,46
3106,2023-2024,4,4,9,19,36,52.049999999999955
3106,2023-2024,5,4,10,21,40,56
3106,2023-2024,6,5,11,24,44,61
3106,2023-2024,7,5,13,28,48,71
3106,2023-2024,8,7,15,32,60,84
3106,2023-2024,9,8,18,36,66.10000000000014,98.04999999999995
3106,2023-2024,10,10,21,44,81,116.04999999999995
3106,2023-2024,11,11,25,50.25,96.10000000000014,141.04999999999995
3106,2023-2024,12,15,32,65.25,120,169.04999999999995
3106,2023-2024,13,18,39,81,148.10000000000014,216.0999999999999
3106,2023-2024,14,24,50,104,199.10000000000014,285.0999999999999
3106,2023-2024,15,31,64,127,239,358.04999999999995
3106,2023-2024,16,38,80,161,306.10000000000014,430.0999999999999
3106,2023-2024,17,43,97,200.25,366,552.05
3106,2023-2024,18,49,112,222,411.3000000000004,607.0999999999999
3106,2023-2024,19,57,121,255,454.10000000000014,672.05
3106,2023-2024,20,60,127,256.25,513,761.0999999999999
3106,2023-2024,21,58,129,253,461.10000000000014,656.0999999999999
3106,2023-2024,22,59,125,256.25,464.40000000000055,675.1499999999999
3106,2023-2024,23,58,122,243,447,632.2499999999998
3106,2023-2024,24,50,108,227,421,588.1499999999999
3106,2023-2024,25,45,100,199,375.2000000000003,529.3999999999996
3106,2023-2024,26,44,94,193,367,517.05
3106,2023-2024,27,41,85,171,312,443.4499999999996
3106,2023-2024,28,40,82,161,303.10000000000014,442.04999999999995
3106,2023-2024,29,36,76,157.25,286,416.04999999999995
3106,2023-2024,30,33,70,144,255,374
3106,2023-2024,31,30,64,135,249,352
3106,2023-2024,32,28,59,124,216,298.0999999999999
3106,2023-2024,33,25,54,111,203,300.04999999999995
3106,2023-2024,34,22,48,96,174,262
3106,2023-2024,35,18,40,82,153,216
3106,2023-2024,36,15,35,74,130,183.04999999999995
3106,2023-2024,37,13,29,60,108,159.04999999999995
3106,2023-2024,38,11,23,47,88,134.04999999999995
3106,2023-2024,39,9,19,40,71,102.04999999999995
3106,2023-2024,40,7.75,17,35,64,94
3106,2023-2024,41,6,14,29,52,76
3106,2023-2024,42,5,12,23.25,44,66.04999999999995
3106,2023-2024,43,5,10,20,36,53
3106,2023-2024,44,4,9,18,33,46
3106,2023-2024,45,4,8,17,32,45
3106,2023-2024,46,3,7,16,27.100000000000136,42
3106,2023-2024,47,3,7,14,27,43
3106,2023-2024,48,3,7,14,25.100000000000136,35
3106,2023-2024,49,3,7,15,27,41
3106,2023-2024,50,3,8,15,27,37.049999999999955
3106,2023-2024,51,3,7,15,27,41.049999999999955
3106,2023-2024,52,3,8,16,30,42
3107,2023-2024,1,3,11,33,82,137
3107,2023-2024,2,4,12,35,83,147.0999999999999
3107,2023-2024,3,4,14,38,93.10000000000014,160.04999999999995
3107,2023-2024,4,5,15,39,101,188.04999999999995
3107,2023-2024,5,6,18,52,120.10000000000014,213.04999999999995
3107,2023-2024,6,7,20,56,146,280.04999999999995
3107,2023-2024,7,9,25,70,166.10000000000014,331
3107,2023-2024,8,10,31,86,216,380.04999999999995
3107,2023-2024,9,12,37,102,247.20000000000027,433.8999999999992
3107,2023-2024,10,15,43,122,294.10000000000014,489.2499999999998
3107,2023-2024,11,17,50,135.25,353,590
3107,2023-2024,12,21,66,179.25,420,739.1499999999999
3107,2023-2024,13,26,76,206,485.3000000000004,899.1999999999998
3107,2023-2024,14,32,98,261.25,606,1000.3999999999996
3107,2023-2024,15,36,114,317,747.700000000001,1268.2499999999998
3107,2023-2024,16,44.75,131,347,913.700000000001,1528.2499999999998
3107,2023-2024,17,53,150,435,1005.4000000000005,1722.3999999999996
3107,2023-2024,18,54,161,460,1118.1000000000001,1844.6499999999994
3107,2023-2024,19,63,189.5,497.25,1221.0000000000014,2110.1499999999996
3107,2023-2024,20,69,197,526,1262.800000000001,2134.1499999999996
3107,2023-2024,21,74,210,559.25,1375.800000000001,2317.4499999999994
3107,2023-2024,22,79,222.5,602.5,1422.5000000000007,2460.2999999999997
3107,2023-2024,23,84.75,233,699.75,1503.1000000000015,2633.8999999999987
3107,2023-2024,24,81,245,634.25,1647,2765.749999999999
3107,2023-2024,25,83.75,249,694.75,1722.5000000000007,2893.6499999999987
3107,2023-2024,26,81.75,238,654.25,1648.3000000000018,2710.1
3107,2023-2024,27,84,257,668,1614.9000000000012,3171.449999999997
3107,2023-2024,28,75,236,636,1630.2000000000003,2749.7999999999993
3107,2023-2024,29,76,224,649.75,1555.1000000000001,2251.35
3107,2023-2024,30,70.75,192.5,557,1267.3000000000004,2040.049999999999
3107,2023-2024,31,57.75,174.5,466.75,1150,2004.1
3107,2023-2024,32,51,138,365.25,878.4000000000005,1537.2499999999998
3107,2023-2024,33,40,112,329,741.5000000000007,1260.8999999999992
3107,2023-2024,34,31,93,245.25,570,946.4999999999995
3107,2023-2024,35,23,66,180,481,772
3107,2023-2024,36,17,49.5,135.25,324.2000000000003,541.1499999999999
3107,2023-2024,37,12,37,98,227.3000000000004,392
3107,2023-2024,38,9,27,79,195,320
3107,2023-2024,39,7.75,22,61,142.20000000000027,241.14999999999986
3107,2023-2024,40,6,17,45,112,197.19999999999982
3107,2023-2024,41,4,14,38,90,165.04999999999995
3107,2023-2024,42,3,11,31,76.10000000000014,130.0999999999999
3107,2023-2024,43,3,10,27,63.100000000000136,108.09999999999991
3107,2023-2024,44,3,9,24,62,105.09999999999991
3107,2023-2024,45,3,8,22,57,95.04999999999995
3107,2023-2024,46,2,8,22,53,84
3107,2023-2024,47,2,8,20,51.100000000000136,92
3107,2023-2024,48,2,8,23.25,57,93
3107,2023-2024,49,3,9,26,62,106
3107,2023-2024,50,3,9,26,62,105.04999999999995
3107,2023-2024,51,3,10,27,63,105.09999999999991
3107,2023-2024,52,3,10,28,69,126.04999999999995
3108,2023-2024,1,4,11,25,56,103
3108,2023-2024,2,4,11,28,61,112
3108,2023-2024,3,5,12,30,70,116
3108,2023-2024,4,6,13,33,80.10000000000014,133
3108,2023-2024,5,6,15,39,94,158.04999999999995
3108,2023-2024,6,7,18,43,105,172
3108,2023-2024,7,9,22,53,124,215.0999999999999
3108,2023-2024,8,11,27,67.25,145.10000000000014,239.19999999999982
3108,2023-2024,9,14,33,80,181.20000000000027,309.4499999999996
3108,2023-2024,10,17,39,90,212.10000000000014,377.1999999999998
3108,2023-2024,11,18,50,120,255,425.04999999999995
3108,2023-2024,12,25,58,150,320.2000000000003,560.1499999999999
3108,2023-2024,13,33,75,183,430,668.0999999999999
3108,2023-2024,14,40,102,242,529,905.9499999999991
3108,2023-2024,15,49,123.5,300,679.1000000000001,1216
3108,2023-2024,16,63.75,160,379.25,857.2000000000003,1464.999999999999
3108,2023-2024,17,77.75,184,442.25,1019.5000000000007,1724.05
3108,2023-2024,18,88,214.5,504,1128.4000000000005,1916.3499999999997
3108,2023-2024,19,105,248,568.25,1277.2000000000003,2111.6999999999994
3108,2023-2024,20,103,268,611.25,1378.3000000000004,2215.6499999999996
3108,2023-2024,21,110,272,652,1552.6000000000008,2736.4999999999995
3108,2023-2024,22,116.75,279.5,671.25,1628.6000000000008,2657.7999999999993
3108,2023-2024,23,116,270.5,626,1539.1000000000015,2586
3108,2023-2024,24,109,266,646.5,1505.9000000000012,2606.2
3108,2023-2024,25,109,267,607,1376.4000000000005,2451.999999999999
3108,2023-2024,26,106.75,259.5,596,1464.700000000001,2550.05
3108,2023-2024,27,107,263,623,1461.2000000000003,2322.1499999999996
3108,2023-2024,28,102.75,250,614,1466.3000000000004,2457.749999999998
3108,2023-2024,29,108,245,569.25,1307.3000000000004,2289.0499999999984
3108,2023-2024,30,98.75,235,578.25,1306,2433.5999999999995
3108,2023-2024,31,90.75,218,515,1171.2000000000003,1993.1999999999998
3108,2023-2024,32,78,188.5,453,1032.1000000000001,1752.2999999999988
3108,2023-2024,33,67,163,383,848.5000000000007,1464.1499999999999
3108,2023-2024,34,52,133.5,311,713.1000000000001,1243.05
3108,2023-2024,35,40,104,257.25,569.5000000000007,932.2499999999998
3108,2023-2024,36,32,80,199,447,852.1499999999999
3108,2023-2024,37,24,58.5,142,315.3000000000004,505.3499999999997
3108,2023-2024,38,18.75,46,108,247.20000000000027,439
3108,2023-2024,39,14,36,88,197,353.04999999999995
3108,2023-2024,40,11,27,63.25,154.10000000000014,261.04999999999995
3108,2023-2024,41,9,23,55,112.10000000000014,192.0999999999999
3108,2023-2024,42,7,19,43,107,172
3108,2023-2024,43,6,17,38.25,88,149.04999999999995
3108,2023-2024,44,6,15.5,37,79,151
3108,2023-2024,45,5,14,35,76,132.04999999999995
3108,2023-2024,46,6,15,33,75,130.0999999999999
3108,2023-2024,47,5,13,30.25,70.20000000000027,117
3108,2023-2024,48,5,12,30,69,108
3108,2023-2024,49,4,11,27,64,111
3108,2023-2024,50,4,10,25,60,100
3108,2023-2024,51,4,10,25,57,88.09999999999991
3108,2023-2024,52,4,10,24,57,98.04999999999995
3109,2023-2024,1,6,14,33,68.20000000000027,109
3109,2023-2024,2,6,15,33,69,105.04999999999995
3109,2023-2024,3,6,15,35,72,117
3109,2023-2024,4,7,17,37,81.10000000000014,123.04999999999995
3109,2023-2024,5,7,18,43,89,144
3109,2023-2024,6,8,20,46,100,157.04999999999995
3109,2023-2024,7,9,21,48,104,156
3109,2023-2024,8,9,26,57,111,186.04999999999995
3109,2023-2024,9,11,27,61.25,134.10000000000014,213.04999999999995
3109,2023-2024,10,12,29,68,144,220.04999999999995
3109,2023-2024,11,14,35,83,165,261.14999999999986
3109,2023-2024,12,17,41,91,195,299.49999999999955
3109,2023-2024,13,21,51,117.25,239,355
3109,2023-2024,14,28,63,144.25,299,448.04999999999995
3109,2023-2024,15,34,79,168,363.2000000000003,560.1999999999998
3109,2023-2024,16,40,95.5,213.25,465.2000000000003,719.1999999999998
3109,2023-2024,17,46,110.5,248,526.1000000000001,818.05
3109,2023-2024,18,54,126,291,612.700000000001,932.1499999999999
3109,2023-2024,19,62,142.5,327,657.1000000000001,1024.4499999999996
3109,2023-2024,20,69,160,360,779.4000000000005,1230.4499999999996
3109,2023-2024,21,78,186,408.25,877.2000000000003,1280
3109,2023-2024,22,89,199.5,447.25,987.2000000000003,1589.2999999999997
3109,2023-2024,23,94,219,510.25,1080.6000000000008,1650.5499999999995
3109,2023-2024,24,106,250,593.25,1202.1000000000001,1938.05
3109,2023-2024,25,116,271,621.25,1320.1000000000001,2038.5499999999995
3109,2023-2024,26,125.75,291,630.25,1347.1000000000001,2257.0999999999995
3109,2023-2024,27,131,310.5,665.25,1366.4000000000005,2303.1000000000004
3109,2023-2024,28,127,307,699,1505.2000000000003,2326.7999999999993
3109,2023-2024,29,128.75,311,655.25,1374.1000000000029,2296.5999999999985
3109,2023-2024,30,116,276,646,1332.4000000000005,2190.749999999999
3109,2023-2024,31,110,243.5,571.75,1205.1000000000001,1797
3109,2023-2024,32,91,208,487.25,990.2000000000003,1580.5499999999995
3109,2023-2024,33,79,178,410,806.3000000000004,1474.6499999999994
3109,2023-2024,34,59,150,322,685,1117.7999999999993
3109,2023-2024,35,48,111,252,535.1000000000001,802.05
3109,2023-2024,36,36,90,201,410,616.1499999999999
3109,2023-2024,37,28,68,162.25,313.5000000000007,476.1999999999998
3109,2023-2024,38,21,51,116,240.10000000000014,386.04999999999995
3109,2023-2024,39,16,40,91.25,197.10000000000014,288.0999999999999
3109,2023-2024,40,14,33,76,167,246.14999999999986
3109,2023-2024,41,11,27,61,132,208.04999999999995
3109,2023-2024,42,10,24,55,115,186
3109,2023-2024,43,9,21,49.25,103.10000000000014,161.0999999999999
3109,2023-2024,44,8,18,43,90,138.0999999999999
3109,2023-2024,45,7,17,37,83.10000000000014,129
3109,2023-2024,46,7,16,38,81,120.09999999999991
3109,2023-2024,47,6,16,35,71,112.04999999999995
3109,2023-2024,48,6,15,33,72,115
3109,2023-2024,49,6,15,33,73,109.04999999999995
3109,2023-2024,50,6,15,34,68,107
3109,2023-2024,51,6,15,34,68,103.14999999999986
3109,2023-2024,52,6,15,35.25,69,109.14999999999986
3110,2023-2024,1,0,1,4,12,26
3110,2023-2024,2,0,1,5,16,31.049999999999955
3110,2023-2024,3,0,1,6,20,41
3110,2023-2024,4,0,2,7,21,54
3110,2023-2024,5,0,3,10,31,72.04999999999995
3110,2023-2024,6,1,4,13,41,92.04999999999995
3110,2023-2024,7,1,4,17,55,115.04999999999995
3110,2023-2024,8,1,6,22,71,139
3110,2023-2024,9,2,8,23,82,183
3110,2023-2024,10,2,9,32,93,194.04999999999995
3110,2023-2024,11,2,11,39,139.10000000000014,288.0999999999999
3110,2023-2024,12,3,12,46,146.10000000000014,314.04999999999995
3110,2023-2024,13,4,16,55.25,159.10000000000014,430.0999999999999
3110,2023-2024,14,5,18,68,207.10000000000014,489.4499999999996
3110,2023-2024,15,6,22,77.25,238.10000000000014,490.3499999999997
3110,2023-2024,16,6,24,88.25,282,556.1499999999999
3110,2023-2024,17,7,27,104,342.3000000000004,756.1999999999998
3110,2023-2024,18,8,31,107,347.10000000000014,759.0999999999999
3110,2023-2024,19,9,36,137,407.10000000000014,884.2999999999997
3110,2023-2024,20,10,42,160.25,501,956.8999999999992
3110,2023-2024,21,12,48,162,523.9000000000012,1154.6999999999994
3110,2023-2024,22,13,54,168,574.1000000000001,1089.049999999999
3110,2023-2024,23,14,56,199,652.1000000000001,1226.2999999999997
3110,2023-2024,24,15,54.5,192,628.2000000000003,1267.999999999999
3110,2023-2024,25,14,51,183,658.4000000000019,1465.2499999999998
3110,2023-2024,26,16,54,190.25,738,1435.5499999999995
3110,2023-2024,27,14,52,189.25,604.500000000002,1177.1
3110,2023-2024,28,14,53,179.25,603.3000000000004,1156.2499999999998
3110,2023-2024,29,12,46,177,574.1000000000001,1130.099999999999
3110,2023-2024,30,12,47,162.25,467.2000000000003,1139.4499999999987
3110,2023-2024,31,10,41,146,461.10000000000014,965.6999999999994
3110,2023-2024,32,9,31,113.25,409.8000000000011,862.1499999999999
3110,2023-2024,33,7,28,97.25,325.3000000000004,661.4999999999995
3110,2023-2024,34,6,22,76,256.5000000000007,591.2999999999997
3110,2023-2024,35,4,16,58,191.20000000000027,390.0999999999999
3110,2023-2024,36,3,11,39,148.10000000000014,309
3110,2023-2024,37,2,8,29,89,213
3110,2023-2024,38,1,6,21,65.10000000000014,154
3110,2023-2024,39,1,4,16,52,111.04999999999995
3110,2023-2024,40,1,3,10,34,76.04999999999995
3110,2023-2024,41,0,2,8,26,51
3110,2023-2024,42,0,2,6,19.100000000000136,42
3110,2023-2024,43,0,1,5,17,35.049999999999955
3110,2023-2024,44,0,1,4,11.100000000000136,22.049999999999955
3110,2023-2024,45,0,1,3,9,21
3110,2023-2024,46,0,1,3,9,18
3110,2023-2024,47,0,1,3,9,17
3110,2023-2024,48,0,1,3,8,15.049999999999955
3110,2023-2024,49,0,1,3,8,20
3110,2023-2024,50,0,1,3,9,19.049999999999955
3110,2023-2024,51,0,1,3,9,20
3110,2023-2024,52,0,1,3.25,11,26
3111,2023-2024,1,2,5,15,35.100000000000136,53
3111,2023-2024,2,2,6,17,38,59.049999999999955
3111,2023-2024,3,2,7,18,40,67.04999999999995
3111,2023-2024,4,3,8,20,47,80
3111,2023-2024,5,3,9,23,53.100000000000136,89
3111,2023-2024,6,3,10,28,60.100000000000136,97
3111,2023-2024,7,4,11,32,73,116.14999999999986
3111,2023-2024,8,4,14,34.25,81,146
3111,2023-2024,9,5,15,41,94,154.14999999999986
3111,2023-2024,10,6,20,52,118,193.04999999999995
3111,2023-2024,11,8,22,58,145.10000000000014,247
3111,2023-2024,12,10,28,69,165.10000000000014,260.04999999999995
3111,2023-2024,13,13,38,94,213,374
3111,2023-2024,14,15,41,109,274.10000000000014,425.2499999999998
3111,2023-2024,15,18,52,136,321.2000000000003,538.0999999999999
3111,2023-2024,16,20,61,158.25,340,543.1999999999998
3111,2023-2024,17,25,69,181,379,632.3499999999997
3111,2023-2024,18,25,72,194.25,455,823.2499999999998
3111,2023-2024,19,26,77,218.25,495.10000000000014,772.0999999999999
3111,2023-2024,20,27,82,228.25,561.3000000000004,855
3111,2023-2024,21,30,84.5,224.25,544.1000000000001,923.1499999999999
3111,2023-2024,22,30,90,231.25,554.1000000000001,909.2499999999998
3111,2023-2024,23,30,82.5,221,522.8000000000011,786.2499999999998
3111,2023-2024,24,28,81,208,474.3000000000004,772.9499999999991
3111,2023-2024,25,25,74.5,195,467.10000000000014,803.0999999999999
3111,2023-2024,26,24,72,197,458,719.049999999999
3111,2023-2024,27,25,68,189,424.10000000000014,725.6499999999994
3111,2023-2024,28,23,66,171,378,624.3499999999997
3111,2023-2024,29,21,63,164,390,625.2999999999997
3111,2023-2024,30,19,58,151.25,323,552.3499999999997
3111,2023-2024,31,19,50,141,302,489.2999999999997
3111,2023-2024,32,18,51,134,293,462.04999999999995
3111,2023-2024,33,15,46,121,291.2000000000003,469.04999999999995
3111,2023-2024,34,15,41,107,255,428.04999999999995
3111,2023-2024,35,13,35,90,195,354.14999999999986
3111,2023-2024,36,10,31,84.25,182.10000000000014,303.1999999999998
3111,2023-2024,37,8,24,71,153.20000000000027,248
3111,2023-2024,38,7,21,54,127,201.0999999999999
3111,2023-2024,39,6,16,44,97,168.0999999999999
3111,2023-2024,40,5,14,36,84.10000000000014,139.04999999999995
3111,2023-2024,41,4,11,30,67.10000000000014,105.04999999999995
3111,2023-2024,42,3,9,24,56.100000000000136,92
3111,2023-2024,43,2,8,21,47,76
3111,2023-2024,44,2,7,18,43,72.04999999999995
3111,2023-2024,45,2,6,16,38,61.049999999999955
3111,2023-2024,46,2,6,15,32.100000000000136,54
3111,2023-2024,47,2,5,14,33.100000000000136,58
3111,2023-2024,48,1,5,13,32,54.049999999999955
3111,2023-2024,49,2,5,13,29,48
3111,2023-2024,50,2,5,14,30.100000000000136,48.049999999999955
3111,2023-2024,51,2,5,13,31.100000000000136,53
3111,2023-2024,52,2,5,14,33,53
